userId,movieId,rating,timestamp
122,1196,5.0,1461561368
122,1197,5.0,1461561484
122,1199,5.0,1461562127
122,1200,5.0,1461561520
122,1208,5.0,1461561687
122,1210,5.0,1461561411
122,1213,5.0,1461561146
122,1214,5.0,1461561511
122,1219,4.0,1461561765
122,1220,4.5,1461562308
122,1222,5.0,1461561649
122,1237,5.0,1461562724
122,1247,5.0,1461561850
122,1263,5.0,1461562766
122,1265,5.0,1461561524
122,1270,5.0,1461561374
122,1275,4.5,1461563213
122,1276,5.0,1461562773
122,1345,4.5,1461562873
122,1377,4.5,1461562595
122,1391,5.0,1461562311
122,1394,5.0,1461562978
122,1562,3.0,1461562647
122,1673,5.0,1461562720
122,1676,4.5,1461562121
122,1682,5.0,1461561457
122,1729,4.5,1461562385
122,1732,5.0,1461561502
122,1748,5.0,1461562430
122,1921,4.0,1461562426
122,1923,4.5,1461562164
122,1961,5.0,1461561680
122,1968,4.5,1461561753
122,2003,4.0,1461562916
122,2011,4.5,1461561777
122,2012,4.0,1461562055
122,2076,5.0,1461562669
122,2160,5.0,1461562816
122,2232,4.5,1461562390
122,2291,5.0,1461561849
122,2355,4.5,1461561799
122,2455,5.0,1461562864
122,2502,5.0,1461561661
122,2542,5.0,1461561648
122,2571,5.0,1461561331
122,2692,4.5,1461561716
122,2710,4.5,1461562263
122,2761,4.5,1461562398
122,2762,5.0,1461561426
122,2804,5.0,1461562662
122,2916,5.0,1461562061
122,2918,4.5,1461561653
122,2959,5.0,1461561144
122,2987,4.5,1461562489
122,2997,5.0,1461561615
122,3020,4.5,1461563017
122,3089,5.0,1461562948
122,3114,5.0,1461561618
122,3160,5.0,1461562377
122,3175,4.5,1461562375
122,3253,4.0,1461562566
122,3275,4.5,1461562123
122,3409,4.0,1461562379
122,3462,5.0,1461562327
122,3481,4.5,1461562196
122,3499,4.5,1461562891
122,3535,5.0,1461561720
122,3671,4.5,1461562679
122,3702,4.5,1461562556
122,3793,4.0,1461561497
122,3863,4.5,1461562808
122,3911,5.0,1461562690
122,3949,5.0,1461561463
122,3968,4.0,1461562875
122,4011,5.0,1461561476
122,4016,4.5,1461562284
122,4027,5.0,1461561613
122,4148,4.0,1461562249
122,4239,4.5,1461562346
122,4262,5.0,1461561671
122,4343,4.0,1461562735
122,4641,4.5,1461562692
122,4643,4.0,1461562189
122,4776,5.0,1461562030
122,4816,4.5,1461561829
122,4873,4.5,1461563247
122,4874,4.5,1461562276
122,4886,5.0,1461561432
122,4963,4.0,1461561478
122,4975,4.0,1461561861
122,4979,5.0,1461561706
122,5110,5.0,1461562986
122,5171,3.5,1461563005
122,5219,4.0,1461562245
122,5630,4.5,1461562387
122,5669,4.5,1461562136
122,5673,4.5,1461562740
122,5810,4.5,1461562233
122,5989,4.5,1461561485
122,6188,4.5,1461562434
122,6333,4.5,1461561626
122,6377,4.5,1461561401
122,6502,5.0,1461561646
122,6807,5.0,1461562420
122,6936,4.0,1461562152
122,6957,4.5,1461562716
122,7022,4.0,1461562401
122,7373,4.5,1461561770
122,7387,5.0,1461563238
122,7438,5.0,1461561437
122,7451,4.5,1461561791
122,8464,4.5,1461562068
122,8641,4.5,1461561805
122,8644,4.0,1461561518
122,8807,4.0,1461562476
122,8874,5.0,1461561501
122,8917,5.0,1461562356
122,27660,5.0,1461562621
122,27706,4.0,1461562404
122,27773,4.0,1461561548
122,27831,4.5,1461562881
122,27904,4.5,1461562456
122,30810,4.5,1461562209
122,31658,5.0,1461561631
122,33004,4.5,1461561774
122,33679,4.0,1461561557
122,34437,4.5,1461562901
122,39183,5.0,1461562085
122,41997,4.5,1461562518
122,46530,4.0,1461562439
122,46578,5.0,1461561473
122,46970,4.0,1461562638
122,47997,5.0,1461562465
122,48043,4.5,1461562320
122,48385,4.5,1461561623
122,48516,5.0,1461561397
122,48774,5.0,1461561551
122,48780,5.0,1461561434
122,49272,4.5,1461561459
122,51255,5.0,1461561588
122,51540,5.0,1461561867
122,52281,5.0,1461562414
122,52319,4.5,1461562790
122,53000,3.5,1461562258
122,53519,4.5,1461562360
122,53953,4.0,1461562577
122,54503,5.0,1461561611
122,54995,5.0,1461562598
122,55247,4.5,1461561578
122,55269,4.5,1461562354
122,55765,5.0,1461562137
122,55820,5.0,1461561494
122,56174,4.0,1461561537
122,56782,5.0,1461561669
122,57528,4.0,1461562746
122,58559,4.0,1461561340
122,58998,4.5,1461562143
122,59387,4.5,1461562762
122,60069,5.0,1461561372
122,60074,3.5,1461561757
122,60684,4.5,1461561586
122,61240,4.5,1461562161
122,61323,5.0,1461561807
122,63113,4.5,1461561761
122,63131,4.0,1461562625
122,64957,4.5,1461561589
122,66097,4.5,1461562169
122,67087,4.5,1461562515
122,68237,5.0,1461561560
122,68954,5.0,1461561370
122,69122,4.5,1461561481
122,69481,4.5,1461561728
122,69784,4.5,1461562686
122,70599,4.0,1461563190
122,71530,3.0,1461562512
122,71535,4.5,1461561508
122,72226,5.0,1461562096
122,72407,2.0,1461562587
122,72998,4.5,1461561389
122,74458,5.0,1461561407
122,76251,4.0,1461561555
122,77561,4.0,1461561531
122,77866,3.5,1461562672
122,78209,4.0,1461562787
122,79132,4.5,1461561337
122,79592,4.5,1461562659
122,79702,5.0,1461561683
122,80463,5.0,1461563274
122,81229,3.5,1461562027
122,81537,4.5,1461562657
122,81591,5.0,1461561472
122,86190,3.5,1461562529
122,86298,3.5,1461563186
122,86345,5.0,1461562702
122,86347,5.0,1461562877
122,86377,5.0,1461562642
122,86833,5.0,1461562287
122,87232,5.0,1461561514
122,87306,4.5,1461562175
122,87869,3.5,1461562082
122,89470,4.5,1461562819
122,91529,4.0,1461561387
122,91535,4.0,1461562323
122,91658,4.0,1461561573
122,92535,5.0,1461562563
122,93510,4.5,1461561794
122,93840,5.0,1461561802
122,94677,4.5,1461562569
122,94864,4.0,1461561643
122,94959,5.0,1461561608
122,95088,4.0,1461562795
122,96079,4.5,1461561540
122,96728,5.0,1461563036
122,96737,5.0,1461562301
122,97306,4.0,1461562618
122,99007,3.5,1461562731
122,99114,5.0,1461561375
122,101142,4.5,1461563008
122,101864,4.0,1461561788
122,103042,4.0,1461561822
122,103141,4.5,1461562207
122,103228,4.5,1461561859
122,103253,4.0,1461561811
122,103341,5.0,1461562446
122,103772,4.5,1461562340
122,104841,4.5,1461561466
122,106002,3.0,1461562216
122,106782,5.0,1461561445
122,106920,5.0,1461561493
122,107406,4.5,1461562058
122,108932,4.5,1461561651
122,109487,5.0,1461561347
122,112515,4.5,1461562764
122,112852,4.0,1461561415
122,114662,3.5,1461561742
122,115122,5.0,1461562651
122,115569,4.5,1461561575
122,115617,4.0,1461561417
122,116799,4.0,1461563054
122,117529,4.0,1461561277
122,119145,4.5,1461561499
122,120466,5.0,1461562139
122,121231,5.0,1461562536
122,122882,5.0,1461561216
122,122886,5.0,1461561194
122,122900,4.0,1461561662
122,128360,5.0,1461561234
122,134130,4.0,1461561189
122,134170,4.0,1461561257
122,134368,3.5,1461561251
122,139385,5.0,1461561218
122,144976,4.5,1461561286
122,148652,3.5,1461561313
122,152077,4.0,1461561222
122,152081,4.0,1461561191
123,47,4.5,1447291940
123,260,4.5,1447269141
123,293,3.5,1447291133
123,296,4.0,1447291797
123,318,4.0,1447269105
123,593,4.0,1447291739
123,1196,4.0,1447291880
123,2329,4.5,1447269130
123,2571,4.0,1447269089
123,2858,3.5,1447291736
123,2959,4.5,1447269071
123,4226,4.5,1447291885
123,4776,4.0,1448836068
123,4886,4.0,1447292485
123,4993,3.5,1447269095
123,5952,3.5,1447269135
123,6016,3.5,1447291746
123,7153,3.5,1447269086
123,44199,4.0,1447292466
123,48780,4.0,1447291944
123,51540,4.0,1448836008
123,54286,3.5,1447292338
123,55765,4.0,1448836045
123,58803,4.5,1448382292
123,59315,4.0,1447292423
123,60684,4.0,1448382175
123,64969,4.0,1448382314
123,68157,4.0,1447292276
123,68554,4.5,1448382333
123,69306,4.0,1448836089
123,76093,4.5,1447292258
123,79132,4.0,1447269091
123,80463,4.5,1448382173
123,81782,4.0,1448836073
123,84152,4.0,1448382242
123,85414,4.5,1448382206
123,87232,4.0,1448382195
123,89745,4.0,1447292422
123,91500,3.5,1448382200
123,91542,4.0,1448382255
123,96829,4.5,1447291823
123,97923,4.0,1448836052
123,99114,4.5,1447291764
123,104879,4.0,1447292408
123,104913,3.5,1447292488
123,106920,3.5,1447292445
123,109487,4.5,1447291938
123,111759,4.5,1448382232
123,112171,3.5,1448836057
123,112552,3.5,1447291816
123,112556,4.5,1447292383
123,112852,4.0,1447292431
123,115569,4.5,1448382344
123,115617,3.5,1447292401
123,116797,4.5,1447292250
123,143458,4.0,1448381953
124,1,4.0,1336584336
124,50,4.5,1336412889
124,110,3.5,1336584326
124,175,4.0,1336409774
124,256,3.0,1336409649
124,260,4.0,1336423436
124,296,4.5,1336423393
124,318,4.5,1336412895
124,344,3.5,1336584451
124,356,5.0,1336423402
124,480,3.5,1336423441
124,520,4.0,1336409551
124,543,3.0,1336409602
124,593,4.0,1336423449
124,608,5.0,1336412883
124,1091,3.0,1336409751
124,1092,4.0,1336409634
124,1196,4.5,1336584447
124,1210,4.5,1336584462
124,1223,4.0,1336409689
124,1358,5.0,1336409590
124,1405,4.0,1336409664
124,1517,4.0,1336409879
124,1617,4.0,1336584445
124,1644,2.5,1336409697
124,1784,4.0,1336412860
124,1884,4.5,1336584611
124,1961,4.0,1336412878
124,2161,3.5,1336409645
124,2329,4.5,1336412851
124,2353,3.0,1336409557
124,2683,4.0,1336409883
124,2712,3.5,1336409579
124,2858,5.0,1336584459
124,3147,4.5,1336412867
124,3252,4.5,1336409712
124,3263,4.0,1336409741
124,3328,4.5,1336413358
124,3556,4.0,1336584597
124,3949,5.0,1336413175
124,4226,4.5,1336413304
124,4995,4.0,1336584442
124,5608,4.5,1336413269
124,6188,4.0,1336409872
124,6377,5.0,1336584435
124,7361,5.0,1336413015
124,8641,3.5,1336409867
124,50872,4.5,1336584602
124,56145,0.5,1336409918
124,79592,2.0,1336409828
125,2,4.0,1474311709
125,81,3.0,1474415153
125,110,4.5,1474311613
125,208,4.0,1474483295
125,223,5.0,1474295267
125,288,5.0,1474294680
125,296,4.5,1474141538
125,318,4.0,1474141490
125,337,5.0,1474294944
125,356,5.0,1474142139
125,501,4.5,1474295924
125,522,3.0,1474414944
125,555,4.0,1474411255
125,589,4.0,1474289503
125,593,4.0,1474296735
125,608,3.0,1474311629
125,858,4.5,1474141453
125,1034,4.5,1474411436
125,1084,4.5,1474295245
125,1120,4.5,1474592639
125,1193,5.0,1474141468
125,1206,4.5,1474371143
125,1210,4.0,1474289493
125,1215,4.0,1474412961
125,1221,4.5,1474289973
125,1240,4.0,1474289509
125,1261,4.5,1474411870
125,1265,4.5,1474413801
125,1270,5.0,1474282985
125,1285,3.5,1474412064
125,1580,4.0,1474569886
125,1590,2.0,1474295046
125,1625,5.0,1474375054
125,1726,4.5,1474483288
125,1732,4.5,1474411921
125,1844,4.5,1474296148
125,1873,3.0,1474415220
125,2318,3.5,1474495364
125,2321,5.0,1474294743
125,2387,4.5,1474382209
125,2571,5.0,1474141548
125,2596,4.5,1474591407
125,2600,5.0,1474294595
125,2657,2.0,1476107406
125,2692,4.0,1474413375
125,2843,4.0,1474460123
125,2858,5.0,1474294616
125,2918,4.0,1474311698
125,2959,5.0,1474141464
125,3052,5.0,1474591641
125,3083,4.0,1474470031
125,3147,4.0,1474470150
125,3342,5.0,1474294671
125,3553,3.0,1474415167
125,3949,2.5,1474459811
125,4022,3.5,1474470187
125,4082,5.0,1474294877
125,4226,4.0,1474413424
125,4246,2.5,1474289799
125,4643,4.0,1475407893
125,4738,4.0,1474412893
125,4848,4.5,1474460274
125,4864,2.5,1474295204
125,4878,4.5,1474376373
125,4973,0.5,1474141865
125,4979,4.5,1474296034
125,4995,4.0,1474470121
125,5088,5.0,1474141620
125,5218,3.5,1474289877
125,5219,3.0,1474415136
125,5459,3.0,1474569899
125,5617,4.5,1474412496
125,5816,3.0,1474289902
125,5903,3.5,1474482157
125,5956,4.5,1475411070
125,6016,4.0,1474412458
125,6502,3.5,1474483502
125,6539,4.0,1474481294
125,6711,3.0,1474295337
125,6874,4.5,1474311683
125,6902,4.0,1474375238
125,6952,3.0,1474415234
125,7008,5.0,1474294576
125,7022,5.0,1474294895
125,7254,5.0,1474289782
125,7265,5.0,1474294802
125,7361,4.5,1474311680
125,7371,5.0,1474141692
125,7438,4.5,1474311716
125,8254,5.0,1474294926
125,8360,3.5,1474289753
125,8368,3.0,1474289904
125,8376,4.0,1475411087
125,8665,3.0,1474415015
125,8807,3.0,1474295383
125,8957,5.0,1474141821
125,9010,5.0,1474283090
125,26680,5.0,1474141776
125,26681,3.0,1474414992
125,27022,4.0,1474411587
125,27482,4.5,1474295654
125,27773,4.5,1474381667
125,27788,4.0,1474413778
125,32460,4.0,1474592918
125,33145,3.0,1474414919
125,33201,4.5,1474296002
125,33615,3.0,1474415203
125,33794,4.0,1507490380
125,35836,4.0,1474371820
125,36401,3.0,1474415250
125,40148,2.0,1474294862
125,42632,5.0,1474294717
125,43836,2.0,1474295075
125,44191,3.5,1474482342
125,44195,4.0,1474412205
125,44974,4.5,1475177594
125,45440,4.5,1474295545
125,45722,3.5,1474481214
125,47491,4.5,1474295671
125,47997,4.0,1474482144
125,48385,4.5,1474295946
125,48516,4.0,1474481000
125,48774,4.5,1474481147
125,50842,4.5,1474296363
125,52328,2.5,1474414706
125,52973,4.5,1474371699
125,53125,4.0,1474481324
125,54190,5.0,1474294909
125,54286,2.5,1474414649
125,54503,4.5,1474296090
125,55247,3.5,1494785283
125,55278,4.5,1474296324
125,55820,0.5,1474481096
125,55908,4.0,1474479976
125,56174,2.0,1474295135
125,58301,5.0,1474294530
125,58559,4.0,1474296807
125,58998,2.0,1474414431
125,59315,3.5,1474480944
125,59784,4.0,1474424744
125,60069,4.0,1474480962
125,60072,4.0,1474481392
125,60684,3.5,1474482238
125,60756,4.0,1474371969
125,60950,5.0,1474591720
125,61323,2.0,1474295108
125,62336,4.5,1474374208
125,62434,4.5,1474371925
125,62439,4.5,1474296021
125,63072,3.0,1474482122
125,63276,4.5,1474470262
125,65130,5.0,1474294959
125,65514,4.0,1474296551
125,65642,4.5,1474375988
125,67087,2.0,1474294990
125,67695,5.0,1474294341
125,68157,2.5,1474481035
125,68237,3.5,1474482294
125,68358,3.5,1474481128
125,68954,4.0,1474481051
125,69516,2.5,1474414673
125,69640,2.5,1474295232
125,69757,1.0,1474141907
125,70286,4.0,1474481068
125,71057,4.0,1474482104
125,71264,4.5,1474295986
125,71304,4.5,1474412767
125,71429,4.5,1474294502
125,71520,4.5,1474296426
125,71530,2.0,1474295157
125,72011,4.0,1474495294
125,72226,5.0,1474294644
125,72998,4.5,1474480904
125,73488,2.0,1474414479
125,74789,2.0,1474295022
125,75985,4.5,1474296269
125,76077,3.5,1474570118
125,76093,4.0,1474283299
125,76251,4.0,1474283323
125,76293,2.5,1474414576
125,78218,3.0,1474414895
125,78349,3.5,1474376427
125,79132,4.0,1474297303
125,79357,4.0,1474412922
125,79553,3.5,1474371006
125,79592,4.0,1474570484
125,79702,4.0,1474142151
125,80549,3.5,1474569979
125,81562,4.0,1474495255
125,83349,3.0,1474415103
125,84152,3.5,1474375091
125,84772,3.0,1474570132
125,84952,4.0,1474495717
125,84954,3.5,1474376620
125,86190,3.0,1474415043
125,86332,3.0,1474295314
125,86721,5.0,1474294373
125,87869,4.0,1474481433
125,88129,4.5,1474294429
125,88140,3.0,1474295360
125,88163,4.0,1474570184
125,88744,4.0,1474480730
125,89190,3.0,1474414844
125,90403,2.5,1474414622
125,91470,4.5,1474296069
125,91500,2.0,1474283308
125,91542,3.5,1474485429
125,91690,4.5,1474295492
125,91947,4.5,1474296231
125,92259,4.0,1474283757
125,92420,4.5,1474296305
125,92694,4.5,1474295966
125,93510,4.0,1474570525
125,93840,4.5,1474296376
125,93855,4.5,1474294459
125,94677,4.5,1474296461
125,94931,3.5,1474591943
125,94959,5.0,1474141666
125,95088,3.5,1474413158
125,95167,3.5,1474570008
125,95441,4.5,1474296341
125,95690,4.5,1474296445
125,95761,4.5,1474294397
125,96588,4.0,1476314010
125,96829,4.5,1474295813
125,97752,4.0,1474482227
125,97913,3.5,1474570322
125,97938,4.0,1474495239
125,98607,4.5,1474296285
125,99007,4.5,1474296047
125,99114,4.0,1474283226
125,99117,4.0,1474371841
125,99437,4.5,1474296112
125,99813,4.5,1474289963
125,100083,5.0,1474141969
125,100882,4.5,1474295849
125,101112,4.5,1475843429
125,103341,4.5,1474295694
125,104374,4.0,1474413912
125,105213,4.5,1474295525
125,106782,4.5,1474283367
125,106918,4.0,1474570416
125,106920,4.0,1474283659
125,107630,4.5,1474296214
125,108727,4.0,1474592613
125,108932,3.0,1474569953
125,109487,3.5,1474482084
125,110330,4.5,1474296253
125,110882,4.5,1474295613
125,111113,4.0,1474371981
125,111743,4.0,1474374125
125,111759,4.0,1474283560
125,112183,4.0,1474283809
125,112552,4.0,1474414167
125,112623,4.0,1475446231
125,113741,4.0,1474375614
125,114935,4.0,1474375014
125,115617,4.0,1474570310
125,115680,4.0,1474375757
125,116897,4.5,1474295720
125,117466,3.5,1474425049
125,119141,4.0,1474382076
125,119145,4.0,1474570052
125,120466,3.0,1475407828
125,122882,4.5,1474283369
125,122890,3.5,1481392791
125,122892,3.0,1474414820
125,122904,4.5,1474283798
125,122918,3.5,1494785239
125,122922,4.0,1480789759
125,127096,4.0,1474432471
125,127198,4.0,1474591366
125,127202,4.0,1474626817
125,128360,4.0,1474284240
125,128620,4.0,1476224234
125,130490,3.0,1474414778
125,131749,3.0,1474414744
125,131920,4.5,1474295590
125,133217,3.5,1474636359
125,133771,3.5,1474295446
125,134130,4.0,1474283297
125,134170,4.0,1474413228
125,134393,4.0,1474371799
125,135143,3.5,1480789755
125,135436,3.5,1475361905
125,135567,2.5,1485508720
125,135887,3.0,1474414799
125,136864,2.5,1474414553
125,137857,3.5,1480789748
125,138036,4.0,1474283878
125,139385,3.0,1474284127
125,139855,3.5,1480790078
125,140928,3.5,1478197237
125,141408,4.0,1475174917
125,141544,4.0,1474374637
125,142222,4.0,1475147204
125,142420,2.5,1474495187
125,142422,4.0,1475361892
125,142456,4.5,1474295630
125,142509,4.5,1474295566
125,143355,3.5,1513697325
125,147142,3.0,1474414866
125,148626,3.5,1474424812
125,148956,3.0,1476002354
125,149144,4.0,1475264557
125,149146,4.0,1475264558
125,149354,3.0,1475361944
125,149830,4.5,1474295465
125,149902,2.0,1476224175
125,151455,4.0,1485622301
125,151695,4.0,1474836315
125,152077,4.0,1474425167
125,152081,4.0,1474289567
125,152083,4.0,1481392782
125,152091,4.0,1474411738
125,152284,3.5,1474627030
125,152970,4.0,1481392558
125,155064,2.5,1485508707
125,155509,4.0,1476313973
125,156371,4.0,1474469682
125,156387,3.5,1476903871
125,158238,4.0,1474425213
125,158783,4.0,1489005130
125,158872,5.0,1474141733
125,158966,4.5,1474295426
125,158972,3.5,1494785115
125,159415,4.0,1476903864
125,159717,3.5,1478197208
125,160080,3.5,1475283110
125,160271,3.5,1476903881
125,160563,3.5,1476904043
125,160567,3.5,1480790359
125,161131,3.5,1480789738
125,161580,3.5,1481393033
125,161582,4.0,1494785040
125,161634,2.5,1474414524
125,161966,4.0,1481486017
125,162082,3.5,1474569053
125,162350,3.5,1483633893
125,162478,4.0,1475625942
125,162578,3.0,1477574933
125,163134,4.0,1495649423
125,163645,4.0,1494785105
125,164179,3.5,1480789721
125,164881,1.5,1476002239
125,164909,4.0,1489005105
125,166461,4.0,1489005099
125,166492,2.5,1481374463
125,166528,3.0,1485508572
125,166635,4.0,1513697360
125,167746,4.0,1513774320
125,167790,3.5,1483633961
125,168250,4.0,1494785011
125,168252,3.5,1494785017
125,168266,4.0,1495649436
125,171763,5.0,1513697215
125,174053,5.0,1513697142
125,174055,3.0,1513697168
125,175303,3.0,1513697368
125,176371,3.5,1513697172
126,34,3.0,845925854
126,47,5.0,845925822
126,110,4.0,845925785
126,150,4.0,845925577
126,153,4.0,845925615
126,161,3.0,845925732
126,165,4.0,845925615
126,185,3.0,845925732
126,208,2.0,845925732
126,231,1.0,845925656
126,253,1.0,845925785
126,288,1.0,845925822
126,292,3.0,845925732
126,296,1.0,845925577
126,300,2.0,845925854
126,316,1.0,845925656
126,318,5.0,845925690
126,329,4.0,845925690
126,339,3.0,845925785
126,344,1.0,845925615
126,349,4.0,845925656
126,356,4.0,845925690
126,364,5.0,845925822
126,367,5.0,845925854
126,377,5.0,845925822
126,380,5.0,845925577
126,410,2.0,845925854
126,434,3.0,845925690
126,454,5.0,845925785
126,457,5.0,845925656
126,480,3.0,845925690
126,500,4.0,845925854
126,588,3.0,845925615
126,589,3.0,845925822
126,590,4.0,845925577
126,592,3.0,845925577
126,593,3.0,845925615
126,595,4.0,845925656
127,272,3.0,1263527148
127,903,3.0,1263527011
127,910,4.0,1263527087
127,913,5.0,1263527066
127,1276,4.0,1263527076
127,1302,2.0,1263527044
127,1747,4.0,1263527080
127,1947,4.0,1263527174
127,1962,3.0,1263527180
127,2100,2.0,1263527048
127,2144,2.0,1263527188
127,2455,1.0,1263527108
127,2763,4.0,1263527039
127,2915,2.0,1263527194
127,3039,4.0,1263527135
127,3101,1.0,1263527055
127,3671,4.0,1263527112
127,4226,2.0,1263527337
127,5060,5.0,1263527031
127,36517,4.0,1263527372
127,55276,5.0,1263527385
127,68954,0.5,1263527555
128,110,5.0,899032847
128,260,5.0,899033269
128,593,5.0,899032763
128,608,5.0,899033437
128,898,5.0,899032763
128,904,5.0,899033229
128,905,5.0,899033229
128,908,5.0,899032847
128,911,4.0,899033506
128,912,5.0,899032763
128,923,4.0,899033269
128,926,5.0,899033362
128,935,5.0,899032806
128,940,5.0,899032847
128,942,4.0,899033506
128,943,4.0,899033565
128,945,5.0,899033565
128,965,4.0,899033362
128,1036,3.0,899033127
128,1066,5.0,899032763
128,1080,4.0,899033506
128,1136,4.0,899033506
128,1193,3.0,899033127
128,1196,4.0,899033229
128,1198,5.0,899032806
128,1228,4.0,899032763
128,1284,5.0,899033642
128,1291,4.0,899033269
128,1356,4.0,899033437
128,1387,3.0,899033437
128,1407,4.0,899032493
128,1617,3.0,899032461
128,1721,4.0,899032461
129,47,3.5,1167376335
129,110,4.0,1167375621
129,160,3.5,1167377871
129,185,3.5,1167376444
129,208,4.0,1167375487
129,239,4.0,1167378257
129,253,3.5,1167376383
129,260,4.0,1167375413
129,292,3.5,1167376332
129,316,4.5,1167375456
129,480,3.5,1167375959
129,485,3.5,1167375509
129,541,3.5,1167376597
129,588,3.5,1167375395
129,597,4.0,1167376309
129,648,4.0,1167376093
129,653,3.5,1167377810
129,733,4.0,1167376166
129,736,4.0,1167376173
129,780,3.5,1167375481
129,1073,4.0,1167376169
129,1101,4.0,1167375540
129,1136,3.5,1167375403
129,1196,4.0,1167375417
129,1197,5.0,1167376218
129,1210,4.0,1167375407
129,1222,4.0,1167377073
129,1358,0.5,1167377801
129,1380,4.5,1167377566
129,1517,3.5,1167376485
129,1527,4.5,1167376349
129,1544,4.0,1167377553
129,1573,3.5,1167375444
129,1625,4.0,1167377597
129,1676,5.0,1167375460
129,1690,3.5,1167375498
129,1721,3.5,1167375999
129,1907,4.5,1167378161
129,1968,3.5,1167376325
129,2021,3.5,1167375528
129,2028,4.5,1167375631
129,2105,4.0,1167378226
129,2138,4.5,1167378132
129,2139,3.5,1167378117
129,2167,4.0,1167375439
129,2174,4.5,1167376688
129,2396,4.0,1167376074
129,2571,4.5,1167375624
129,2628,3.5,1167376125
129,2683,3.0,1167376301
129,2692,4.5,1167376892
129,2706,3.5,1167375468
129,2791,4.0,1167376396
129,2858,4.5,1167375658
129,2890,4.5,1167377837
129,2916,4.0,1167376303
129,2959,4.0,1167376127
129,2987,4.0,1167376685
129,3000,4.5,1167378075
129,3034,4.0,1167378135
129,3421,4.0,1167377668
129,3556,5.0,1167375426
129,3578,4.5,1167375964
129,3623,3.5,1167376286
129,3698,4.0,1167375538
129,3745,4.0,1167378297
129,3793,4.0,1167375944
129,3948,3.5,1167376580
129,3977,3.5,1167375474
129,3996,4.0,1167376110
129,4025,3.0,1167377804
129,4090,4.5,1167378195
129,4226,3.0,1167375933
129,4306,3.5,1167375918
129,4308,4.0,1167375447
129,4310,4.0,1167377890
129,4370,2.5,1167375496
129,4446,4.0,1167378249
129,4447,3.5,1167377734
129,4878,2.5,1167376533
129,4886,4.0,1167375848
129,4896,4.0,1167376436
129,4963,4.0,1167376120
129,4993,4.5,1167375869
129,5010,4.5,1167377234
129,5159,4.0,1167378246
129,5378,3.5,1167375484
129,5418,4.0,1167376195
129,5445,4.0,1167375910
129,5481,2.5,1167377687
129,5502,4.0,1167376607
129,5618,4.5,1167377037
129,5679,2.0,1167376727
129,5816,4.0,1167376264
129,5952,4.5,1167375628
129,6093,4.5,1167378152
129,6218,4.5,1167377076
129,6333,4.5,1167375988
129,6365,4.0,1167375997
129,6378,4.0,1167376574
129,6502,3.5,1167376742
129,6537,3.5,1167376814
129,6539,4.0,1167375893
129,6711,4.0,1167376068
129,6863,4.0,1167376699
129,6874,4.5,1167375854
129,6934,3.5,1167376365
129,7099,4.5,1167378073
129,7143,5.0,1167376536
129,7153,4.5,1167376071
129,7438,4.0,1167376056
129,7458,3.5,1167377906
